"","OTU","Sample","Abundance","depth_m","avg_cells_ml","Kingdom","Phylum","Class","Order","Family","Genus","OTU_RA","AA_Arch_Bac","AA_Arch_Bac_roundof","TAX"
"78","Otu01953","LC-13m-E1",2,13,95333.33333,"Archaea","Nanoarchaeaeota","Woesearchaeia","Woesearchaeia_or","Woesearchaeia_fa","Woesearchaeia_ge",0.00011972463334331,11.4137483783298,11,"Nanoarchaeaeota|Woesearchaeia_ge"
"79","Otu01957","LC-17m-E1",2,17,434666.6667,"Archaea","Nanoarchaeaeota","Woesearchaeia","Woesearchaeia_or","Woesearchaeia_fa","Woesearchaeia_ge",0.000117460503905562,51.0561657015329,51,"Nanoarchaeaeota|Woesearchaeia_ge"
"80","Otu01980","LC-13m-E1",2,13,95333.33333,"Archaea","Nanoarchaeaeota","Woesearchaeia","Woesearchaeia_or","Woesearchaeia_fa","Woesearchaeia_ge",0.00011972463334331,11.4137483783298,11,"Nanoarchaeaeota|Woesearchaeia_ge"
"81","Otu01981","LC-13m-E1",2,13,95333.33333,"Archaea","Nanoarchaeaeota","Woesearchaeia","Woesearchaeia_or","Woesearchaeia_fa","Woesearchaeia_ge",0.00011972463334331,11.4137483783298,11,"Nanoarchaeaeota|Woesearchaeia_ge"
"82","Otu02023","LC-3m-E1",2,3,95666.66667,"Archaea","Nanoarchaeaeota","Woesearchaeia","Woesearchaeia_or","Woesearchaeia_fa","Woesearchaeia_ge",6.61266325012399e-05,6.3261145095057,6,"Nanoarchaeaeota|Woesearchaeia_ge"
"83","Otu02029","LC-3m-E1",2,3,95666.66667,"Archaea","Nanoarchaeaeota","Woesearchaeia","Woesearchaeia_or","Woesearchaeia_fa","Woesearchaeia_ge",6.61266325012399e-05,6.3261145095057,6,"Nanoarchaeaeota|Woesearchaeia_ge"
"84","Otu02032","LC-3m-E1",2,3,95666.66667,"Archaea","Nanoarchaeaeota","Woesearchaeia","Woesearchaeia_or","Woesearchaeia_fa","Woesearchaeia_ge",6.61266325012399e-05,6.3261145095057,6,"Nanoarchaeaeota|Woesearchaeia_ge"
"85","Otu02069","LC-9m-E1",2,9,73000,"Archaea","Nanoarchaeaeota","Woesearchaeia","Woesearchaeia_or","Woesearchaeia_fa","Woesearchaeia_ge",8.77847517886143e-05,6.40828688056884,6,"Nanoarchaeaeota|Woesearchaeia_ge"
"86","Otu02077","LC-11m-E1",2,11,104333.3333,"Archaea","Nanoarchaeaeota","Woesearchaeia","Woesearchaeia_or","Woesearchaeia_fa","Woesearchaeia_ge",8.08767034655667e-05,8.43813605887824,8,"Nanoarchaeaeota|Woesearchaeia_ge"
"87","Otu02087","LC-17m-E1",2,17,434666.6667,"Archaea","Nanoarchaeaeota","Woesearchaeia","Woesearchaeia_or","Woesearchaeia_fa","Woesearchaeia_ge",0.000117460503905562,51.0561657015329,51,"Nanoarchaeaeota|Woesearchaeia_ge"
"88","Otu02089","LC-17m-E1",2,17,434666.6667,"Archaea","Nanoarchaeaeota","Woesearchaeia","Woesearchaeia_or","Woesearchaeia_fa","Woesearchaeia_ge",0.000117460503905562,51.0561657015329,51,"Nanoarchaeaeota|Woesearchaeia_ge"
"89","Otu00326","LC-11m-E1",1,11,104333.3333,"Archaea","Nanoarchaeaeota","Woesearchaeia","Woesearchaeia_or","Woesearchaeia_fa","Woesearchaeia_ge",4.04383517327834e-05,4.21906802943912,4,"Nanoarchaeaeota|Woesearchaeia_ge"
"90","Otu00326","Cadagno7m-E2",1,7,157333.3333,"Archaea","Nanoarchaeaeota","Woesearchaeia","Woesearchaeia_or","Woesearchaeia_fa","Woesearchaeia_ge",4.38384989697953e-05,6.89725716978651,7,"Nanoarchaeaeota|Woesearchaeia_ge"
