"","OTU","Sample","Abundance","depth_m","avg_cells_ml","Kingdom","Phylum","Class","Order","Family","Genus","OTU_RA","AA_Arch_Bac","AA_Arch_Bac_roundof","TAX","cyano_per"
"103","Otu00042","LC-19m-E1",1,19,397000,"Bacteria","Cyanobacteria","Oxyphotobacteria","Chloroplast","Chloroplast_fa","Chloroplast_ge",5.80753818456356e-05,23.0559265927173,23,"Cyanobacteria|Chloroplast_ge",0.0581395348837209
"104","Otu00106","LC-17m-E1",1,17,434666.6667,"Bacteria","Cyanobacteria","Oxyphotobacteria","Synechococcales","Cyanobiaceae","Cyanobium_PCC-6307",5.87302519527809e-05,25.5280828507664,26,"Cyanobacteria|Cyanobium_PCC-6307",0.0436871996505024
"105","Otu00286","LC-3m-E1",1,3,95666.66667,"Bacteria","Cyanobacteria","Oxyphotobacteria","Pseudanabaenales","Pseudanabaenaceae","Pseudanabaena_PCC-7429",3.30633162506199e-05,3.16305725475285,3,"Cyanobacteria|Pseudanabaena_PCC-7429",0.0605326876513317
"106","Otu00342","LC-15point5m-E1",1,15.5,585000,"Bacteria","Cyanobacteria","Oxyphotobacteria","Oxyphotobacteria_unclassified","Oxyphotobacteria_unclassified","Oxyphotobacteria_unclassified",0.000142755174875089,83.5117773019272,84,"Cyanobacteria|Oxyphotobacteria_unclassified",0.222222222222222
"107","Otu00342","Cadagno7m-E2",1,7,157333.3333,"Bacteria","Cyanobacteria","Oxyphotobacteria","Oxyphotobacteria_unclassified","Oxyphotobacteria_unclassified","Oxyphotobacteria_unclassified",4.38384989697953e-05,6.89725716978651,7,"Cyanobacteria|Oxyphotobacteria_unclassified",0.0357909806728704
"108","Otu00342","LC-11m-E1",1,11,104333.3333,"Bacteria","Cyanobacteria","Oxyphotobacteria","Oxyphotobacteria_unclassified","Oxyphotobacteria_unclassified","Oxyphotobacteria_unclassified",4.04383517327834e-05,4.21906802943912,4,"Cyanobacteria|Oxyphotobacteria_unclassified",0.0210482003788676
"109","Otu00342","Cadagno15m-E2",1,15,905000,"Bacteria","Cyanobacteria","Oxyphotobacteria","Oxyphotobacteria_unclassified","Oxyphotobacteria_unclassified","Oxyphotobacteria_unclassified",5.12085210979107e-05,46.3437115936092,46,"Cyanobacteria|Oxyphotobacteria_unclassified",0.0702740688685875
"110","Otu00421","LC-5m-E1",1,5,86666.66667,"Bacteria","Cyanobacteria","Oxyphotobacteria","Chloroplast","Chloroplast_fa","Chloroplast_ge",7.08265457893619e-05,6.13830063531412,6,"Cyanobacteria|Chloroplast_ge",0.140646976090014
"111","Otu00421","Cadagno7m-E2",1,7,157333.3333,"Bacteria","Cyanobacteria","Oxyphotobacteria","Chloroplast","Chloroplast_fa","Chloroplast_ge",4.38384989697953e-05,6.89725716978651,7,"Cyanobacteria|Chloroplast_ge",0.0357909806728704
"112","Otu00421","LC-17m-E1",1,17,434666.6667,"Bacteria","Cyanobacteria","Oxyphotobacteria","Chloroplast","Chloroplast_fa","Chloroplast_ge",5.87302519527809e-05,25.5280828507664,26,"Cyanobacteria|Chloroplast_ge",0.0436871996505024
"113","Otu00440","LC-13m-E1",1,13,95333.33333,"Bacteria","Cyanobacteria","Oxyphotobacteria","Chloroplast","Chloroplast_fa","Chloroplast_ge",5.98623166716552e-05,5.70687418916492,6,"Cyanobacteria|Chloroplast_ge",0.0244021473889702
