OTU,Sample,OTU Count,Depth,Average cells/ml,Kingdom,Phylum,Class,Order,Family,Genus,OTU Relative Abundance,Absolute Abundance,Absolute Abundance round off,Phylum|Genus
Otu00347,LC-3m-E1,13,3,95666.66667,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,NS11-12_marine_group,NS11-12_marine_group_ge,0.0004298231113,41.11974431,41,Bacteroidetes|NS11-12_marine_group_ge
Otu00057,LC-3m-E1,12,3,95666.66667,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Rubritaleaceae,Luteolibacter,0.000396759795,37.95668706,38,Verrucomicrobia|Luteolibacter
Otu00271,LC-3m-E1,11,3,95666.66667,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,NS11-12_marine_group,NS11-12_marine_group_ge,0.0003636964788,34.7936298,35,Bacteroidetes|NS11-12_marine_group_ge
Otu00078,LC-3m-E1,10,3,95666.66667,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,bacII,bacII-A,0.0003306331625,31.63057255,32,Bacteroidetes|bacII-A
Otu00250,LC-3m-E1,10,3,95666.66667,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,betI,betI-A,0.0003306331625,31.63057255,32,Proteobacteria|betI-A
Otu00318,LC-3m-E1,10,3,95666.66667,Bacteria,Patescibacteria,Parcubacteria,Parcubacteria_unclassified,Parcubacteria_unclassified,Parcubacteria_unclassified,0.0003306331625,31.63057255,32,Patescibacteria|Parcubacteria_unclassified
Otu00055,LC-3m-E1,9,3,95666.66667,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,Chloroplast_fa,Chloroplast_ge,0.0002975698463,28.46751529,28,Cyanobacteria|Chloroplast_ge
Otu00283,LC-3m-E1,9,3,95666.66667,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,bacII,bacII-A,0.0002975698463,28.46751529,28,Bacteroidetes|bacII-A
Otu00285,LC-3m-E1,8,3,95666.66667,Bacteria,Patescibacteria,Parcubacteria,Parcubacteria_unclassified,Parcubacteria_unclassified,Parcubacteria_unclassified,0.00026450653,25.30445804,25,Patescibacteria|Parcubacteria_unclassified
Otu00382,LC-3m-E1,8,3,95666.66667,Bacteria,Proteobacteria,Alphaproteobacteria,Alphaproteobacteria_unclassified,Alphaproteobacteria_unclassified,Alphaproteobacteria_unclassified,0.00026450653,25.30445804,25,Proteobacteria|Alphaproteobacteria_unclassified
