,OTU,Sample,Abundance,depth_m,avg_cells_ml,Kingdom,Phylum,Class,Order,Family,Genus,Abundance_P,AA_Genus,Phylum_Genus
150,Otu00020,LC-13m-E1,0.004496133,13,95333.33333,Bacteria,Bacteroidetes,Chlorobia,Chlorobiales,Chlorobiaceae,Chlorobium,0.449613333,428.631377,Bacteroidetes|Chlorobium
324,Otu00054,LC-13m-E1,0.004496133,13,95333.33333,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Paludibacteraceae,Paludibacter,0.449613333,428.631377,Bacteroidetes|Paludibacter
634,Otu00116,LC-13m-E1,0.004376236,13,95333.33333,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,0.437623644,417.2012069,Proteobacteria|Bdellovibrio
166,Otu00025,LC-13m-E1,0.00425634,13,95333.33333,Bacteria,Actinobacteria,Actinobacteria,Frankiales,acTH1,acTH1-A,0.425633955,405.7710369,Actinobacteria|acTH1-A
817,Otu00141,LC-13m-E1,0.004136443,13,95333.33333,Bacteria,Epsilonbacteraeota,Campylobacteria,Campylobacterales,Thiovulaceae,Sulfuricurvum,0.413644266,394.3408668,Epsilonbacteraeota|Sulfuricurvum
411,Otu00072,LC-13m-E1,0.003896649,13,95333.33333,Bacteria,Patescibacteria,Gracilibacteria,JGI_0000069-P22,JGI_0000069-P22_fa,JGI_0000069-P22_ge,0.389664888,371.4805267,Patescibacteria|JGI_0000069-P22_ge
426,Otu00074,LC-13m-E1,0.003896649,13,95333.33333,Bacteria,Verrucomicrobia,Verrucomicrobiae,Chthoniobacterales,verI-B,Xip-B1,0.389664888,371.4805267,Verrucomicrobia|Xip-B1
71,Otu00008,LC-13m-E1,0.003716804,13,95333.33333,Bacteria,Cyanobacteria,Oxyphotobacteria,Oxyphotobacteria_unclassified,Oxyphotobacteria_unclassified,Oxyphotobacteria_unclassified,0.371680355,354.3352717,Cyanobacteria|Oxyphotobacteria_unclassified
931,Otu00163,LC-13m-E1,0.00347701,13,95333.33333,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bacteriovoracaceae,Peredibacter,0.347700977,331.4749315,Proteobacteria|Peredibacter
958,Otu00165,LC-13m-E1,0.00347701,13,95333.33333,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,OM27_clade,0.347700977,331.4749315,Proteobacteria|OM27_clade
651,Otu00118,LC-13m-E1,0.003417061,13,95333.33333,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,NS11-12_marine_group,NS11-12_marine_group_ge,0.341706133,325.7598465,Bacteroidetes|NS11-12_marine_group_ge
686,Otu00122,LC-13m-E1,0.003357113,13,95333.33333,Bacteria,Actinobacteria,Actinobacteria,Frankiales,acI,acI-C,0.335711288,320.0447615,Actinobacteria|acI-C
827,Otu00142,LC-13m-E1,0.003357113,13,95333.33333,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Caulobacter,0.335711288,320.0447615,Proteobacteria|Caulobacter
782,Otu00137,LC-13m-E1,0.003237216,13,95333.33333,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,uncultured,0.323721599,308.6145914,Bacteroidetes|uncultured
181,Otu00028,LC-13m-E1,0.003177268,13,95333.33333,Bacteria,Armatimonadetes,Armatimonadia,Armatimonadales,Armatimonadaceae,Armatimonas,0.317726755,302.8995064,Armatimonadetes|Armatimonas
371,Otu00066,LC-13m-E1,0.003057371,13,95333.33333,Bacteria,Planctomycetes,Planctomycetacia,Isosphaerales,Isosphaeraceae,uncultured,0.305737066,291.4693364,Planctomycetes|uncultured
696,Otu00123,LC-13m-E1,0.003057371,13,95333.33333,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidia_unclassified,Bacteroidia_unclassified,Bacteroidia_unclassified,0.305737066,291.4693364,Bacteroidetes|Bacteroidia_unclassified
764,Otu00135,LC-13m-E1,0.003057371,13,95333.33333,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,bacI,bacI-B,0.305737066,291.4693364,Bacteroidetes|bacI-B
1026,Otu00180,LC-13m-E1,0.003057371,13,95333.33333,Bacteria,Epsilonbacteraeota,Campylobacteria,Campylobacterales,Sulfurovaceae,Sulfurovum,0.305737066,291.4693364,Epsilonbacteraeota|Sulfurovum
236,Otu00038,LC-13m-E1,0.003057371,13,95333.33333,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,betI,betI-A,0.305737066,291.4693364,Proteobacteria|betI-A
667,Otu00119,LC-13m-E1,0.002997422,13,95333.33333,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobulbaceae,Desulfobulbus,0.299742222,285.7542513,Proteobacteria|Desulfobulbus
360,Otu00059,LC-13m-E1,0.00269768,13,95333.33333,Bacteria,Chloroflexi,SL56_marine_group,SL56_marine_group_or,SL56_marine_group_fa,SL56_marine_group_ge,0.269768,257.1788262,Chloroflexi|SL56_marine_group_ge
300,Otu00049,LC-13m-E1,0.002577783,13,95333.33333,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Betaproteobacteriales_unclassified,Betaproteobacteriales_unclassified,0.257778311,245.7486561,Proteobacteria|Betaproteobacteriales_unclassified
209,Otu00034,LC-13m-E1,0.002397938,13,95333.33333,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,bacIV,bacIV-B,0.239793777,228.6034011,Bacteroidetes|bacIV-B
196,Otu00031,LC-13m-E1,0.002337989,13,95333.33333,Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,acIV,acIV-A,0.233798933,222.888316,Actinobacteria|acIV-A
743,Otu00133,LC-13m-E1,0.002337989,13,95333.33333,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Solitalea,0.233798933,222.888316,Bacteroidetes|Solitalea
705,Otu00125,LC-13m-E1,0.002278041,13,95333.33333,Bacteria,Verrucomicrobia,Verrucomicrobiae,Opitutales,Opitutaceae,Opitutaceae_unclassified,0.227804088,217.173231,Verrucomicrobia|Opitutaceae_unclassified
442,Otu00076,LC-13m-E1,0.002218092,13,95333.33333,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Lamprocystis,0.221809244,211.458146,Proteobacteria|Lamprocystis
494,Otu00089,LC-13m-E1,0.002218092,13,95333.33333,Bacteria,Verrucomicrobia,Verrucomicrobiae,Chthoniobacterales,Terrimicrobiaceae,Terrimicrobium,0.221809244,211.458146,Verrucomicrobia|Terrimicrobium
619,Otu00111,LC-13m-E1,0.002218092,13,95333.33333,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,alfVI,unclassified,0.221809244,211.458146,Proteobacteria|unclassified
347,Otu00058,LC-13m-E1,0.002098196,13,95333.33333,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobacteraceae,Desulfatirhabdium,0.209819555,200.0279759,Proteobacteria|Desulfatirhabdium
867,Otu00151,LC-13m-E1,0.00191835,13,95333.33333,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,uncultured,0.191835022,182.8827209,Verrucomicrobia|uncultured
1469,Otu00274,LC-13m-E1,0.001738505,13,95333.33333,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,mle1-27,mle1-27_ge,0.173850489,165.7374658,Proteobacteria|mle1-27_ge
586,Otu00105,LC-13m-E1,0.001678556,13,95333.33333,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobulbaceae,Desulfobulbaceae_ge,0.167855644,160.0223807,Proteobacteria|Desulfobulbaceae_ge
558,Otu00100,LC-13m-E1,0.001678556,13,95333.33333,Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Spirochaetaceae,uncultured,0.167855644,160.0223807,Spirochaetes|uncultured
284,Otu00047,LC-13m-E1,0.001618608,13,95333.33333,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,bacIII,bacIII-A,0.1618608,154.3072957,Bacteroidetes|bacIII-A
1375,Otu00251,LC-13m-E1,0.001618608,13,95333.33333,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriales_unclassified,Sphingobacteriales_unclassified,0.1618608,154.3072957,Bacteroidetes|Sphingobacteriales_unclassified
471,Otu00086,LC-13m-E1,0.00155866,13,95333.33333,Bacteria,Proteobacteria,Gammaproteobacteria,Halothiobacillales,Halothiobacillaceae,Thiovirga,0.155865955,148.5922107,Proteobacteria|Thiovirga
608,Otu00107,LC-13m-E1,0.00155866,13,95333.33333,Bacteria,Actinobacteria,Actinobacteria,Frankiales,acSTL,acSTL-A,0.155865955,148.5922107,Actinobacteria|acSTL-A
1396,Otu00255,LC-13m-E1,0.001498711,13,95333.33333,Bacteria,Bacteroidetes,Ignavibacteria,OPB56,OPB56_fa,OPB56_ge,0.149871111,142.8771257,Bacteroidetes|OPB56_ge
1672,Otu00363,LC-13m-E1,0.001498711,13,95333.33333,Bacteria,Dependentiae,Babeliae,Babeliales,UBA12409,UBA12409_ge,0.149871111,142.8771257,Dependentiae|UBA12409_ge
912,Otu00161,LC-13m-E1,0.001378814,13,95333.33333,Bacteria,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophaceae,Smithella,0.137881422,131.4469556,Proteobacteria|Smithella
1012,Otu00179,LC-13m-E1,0.001378814,13,95333.33333,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Anaerolineaceae_unclassified,0.137881422,131.4469556,Chloroflexi|Anaerolineaceae_unclassified
1403,Otu00258,LC-13m-E1,0.001318866,13,95333.33333,Bacteria,Verrucomicrobia,Verrucomicrobiae,Opitutales,Opitutaceae,Lacunisphaera,0.131886578,125.7318706,Verrucomicrobia|Lacunisphaera
1088,Otu00190,LC-13m-E1,0.001258917,13,95333.33333,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Polymorphobacter,0.125891733,120.0167856,Proteobacteria|Polymorphobacter
849,Otu00147,LC-13m-E1,0.001198969,13,95333.33333,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,gamIV,gamIV-A,0.119896889,114.3017005,Proteobacteria|gamIV-A
1059,Otu00185,LC-13m-E1,0.001198969,13,95333.33333,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,uncultured,0.119896889,114.3017005,Firmicutes|uncultured
1126,Otu00196,LC-13m-E1,0.00113902,13,95333.33333,Bacteria,Bacteroidetes,Ignavibacteria,SJA-28,SJA-28_fa,SJA-28_ge,0.113902044,108.5866155,Bacteroidetes|SJA-28_ge
1246,Otu00223,LC-13m-E1,0.00113902,13,95333.33333,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bacteriovoracaceae,Bacteriovorax,0.113902044,108.5866155,Proteobacteria|Bacteriovorax
1010,Otu00178,LC-13m-E1,0.001079072,13,95333.33333,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prolixibacteraceae,uncultured,0.1079072,102.8715305,Bacteroidetes|uncultured
1212,Otu00218,LC-13m-E1,0.001079072,13,95333.33333,Bacteria,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,0.1079072,102.8715305,Bacteria_unclassified|Bacteria_unclassified
1583,Otu00311,LC-13m-E1,0.001079072,13,95333.33333,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Acetobacteraceae_unclassified,0.1079072,102.8715305,Proteobacteria|Acetobacteraceae_unclassified
777,Otu00136,LC-13m-E1,0.001019124,13,95333.33333,Bacteria,Bacteroidetes,Bacteroidetes_unclassified,Bacteroidetes_unclassified,Bacteroidetes_unclassified,Bacteroidetes_unclassified,0.101912355,97.15644545,Bacteroidetes|Bacteroidetes_unclassified
795,Otu00138,LC-13m-E1,0.001019124,13,95333.33333,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Marinilabiliaceae,uncultured,0.101912355,97.15644545,Bacteroidetes|uncultured
1117,Otu00193,LC-13m-E1,0.001019124,13,95333.33333,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Prosthecobacter,0.101912355,97.15644545,Verrucomicrobia|Prosthecobacter
1360,Otu00241,LC-13m-E1,0.000959175,13,95333.33333,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_unclassified,Clostridiales_unclassified,0.095917511,91.44136043,Firmicutes|Clostridiales_unclassified
563,Otu00102,LC-13m-E1,0.000899227,13,95333.33333,Bacteria,Acidobacteria,Holophagae,Holophagales,Holophagaceae,Geothrix,0.089922667,85.7262754,Acidobacteria|Geothrix
897,Otu00159,LC-13m-E1,0.000899227,13,95333.33333,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,bacVI,bacVI-B,0.089922667,85.7262754,Bacteroidetes|bacVI-B
1036,Otu00181,LC-13m-E1,0.000899227,13,95333.33333,Bacteria,Patescibacteria,ABY1,Candidatus_Falkowbacteria,Candidatus_Falkowbacteria_fa,Candidatus_Falkowbacteria_ge,0.089922667,85.7262754,Patescibacteria|Candidatus_Falkowbacteria_ge
1304,Otu00236,LC-13m-E1,0.000899227,13,95333.33333,Bacteria,Chloroflexi,Chloroflexia,Chloroflexales,Roseiflexaceae,uncultured,0.089922667,85.7262754,Chloroflexi|uncultured
1478,Otu00277,LC-13m-E1,0.000899227,13,95333.33333,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,0.089922667,85.7262754,Proteobacteria|Legionella
881,Otu00157,LC-13m-E1,0.000839278,13,95333.33333,Bacteria,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophaceae,Desulfomonile,0.083927822,80.01119037,Proteobacteria|Desulfomonile
987,Otu00174,LC-13m-E1,0.000839278,13,95333.33333,Bacteria,Planctomycetes,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,CL500-3,0.083927822,80.01119037,Planctomycetes|CL500-3
1285,Otu00233,LC-13m-E1,0.000839278,13,95333.33333,Bacteria,Firmicutes,Firmicutes_unclassified,Firmicutes_unclassified,Firmicutes_unclassified,Firmicutes_unclassified,0.083927822,80.01119037,Firmicutes|Firmicutes_unclassified
941,Otu00164,LC-13m-E1,0.000719381,13,95333.33333,Bacteria,Verrucomicrobia,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,Pedosphaera,0.071938133,68.58102032,Verrucomicrobia|Pedosphaera
758,Otu00134,LC-13m-E1,0.000599484,13,95333.33333,Bacteria,Firmicutes,Clostridia,Clostridiales,Family_XIII,Family_XIII_ge,0.059948444,57.15085027,Firmicutes|Family_XIII_ge
1253,Otu00226,LC-13m-E1,0.000599484,13,95333.33333,Bacteria,Verrucomicrobia,Verrucomicrobiae,Opitutales,Opitutaceae,Cephaloticoccus,0.059948444,57.15085027,Verrucomicrobia|Cephaloticoccus
624,Otu00113,LC-13m-E1,0.000539536,13,95333.33333,Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,acIV,acIV-B,0.0539536,51.43576524,Actinobacteria|acIV-B
808,Otu00139,LC-13m-E1,0.000539536,13,95333.33333,Bacteria,Omnitrophicaeota,Omnitrophia,Omnitrophales,Omnitrophaceae,Candidatus_Omnitrophus,0.0539536,51.43576524,Omnitrophicaeota|Candidatus_Omnitrophus
1364,Otu00244,LC-13m-E1,0.000539536,13,95333.33333,Bacteria,Patescibacteria,Parcubacteria,Parcubacteria_or,Parcubacteria_fa,Parcubacteria_ge,0.0539536,51.43576524,Patescibacteria|Parcubacteria_ge
545,Otu00098,LC-13m-E1,0.000479588,13,95333.33333,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,FTLpost3,FTLpost3_ge,0.047958755,45.72068021,Bacteroidetes|FTLpost3_ge
718,Otu00126,LC-13m-E1,0.000479588,13,95333.33333,Bacteria,Planctomycetes,Planctomycetacia,Gemmatales,Gemmataceae,uncultured,0.047958755,45.72068021,Planctomycetes|uncultured
906,Otu00160,LC-13m-E1,0.000479588,13,95333.33333,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidetes_BD2-2,Bacteroidetes_BD2-2_ge,0.047958755,45.72068021,Bacteroidetes|Bacteroidetes_BD2-2_ge
994,Otu00176,LC-13m-E1,0.000479588,13,95333.33333,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidetes_vadinHA17,Bacteroidetes_vadinHA17_ge,0.047958755,45.72068021,Bacteroidetes|Bacteroidetes_vadinHA17_ge
1150,Otu00198,LC-13m-E1,0.000479588,13,95333.33333,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Thiodictyon,0.047958755,45.72068021,Proteobacteria|Thiodictyon
1386,Otu00252,LC-13m-E1,0.000479588,13,95333.33333,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,betI,betI_unclassified,0.047958755,45.72068021,Proteobacteria|betI_unclassified
580,Otu00104,LC-13m-E1,0.000419639,13,95333.33333,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Burkholderiaceae_unclassified,0.041963911,40.00559519,Proteobacteria|Burkholderiaceae_unclassified
876,Otu00156,LC-13m-E1,0.000419639,13,95333.33333,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,betVII,betVII-B,0.041963911,40.00559519,Proteobacteria|betVII-B
1041,Otu00183,LC-13m-E1,0.000419639,13,95333.33333,Bacteria,Epsilonbacteraeota,Campylobacteria,Campylobacterales,Campylobacterales_unclassified,Campylobacterales_unclassified,0.041963911,40.00559519,Epsilonbacteraeota|Campylobacterales_unclassified
1498,Otu00279,LC-13m-E1,0.000419639,13,95333.33333,Bacteria,Planctomycetes,vadinHA49,vadinHA49_or,vadinHA49_fa,vadinHA49_ge,0.041963911,40.00559519,Planctomycetes|vadinHA49_ge
260,Otu00040,LC-13m-E1,0.000359691,13,95333.33333,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,alfV,alfV-A,0.035969067,34.29051016,Proteobacteria|alfV-A
1066,Otu00186,LC-13m-E1,0.000359691,13,95333.33333,Bacteria,Chloroflexi,Dehalococcoidia,GIF9,GIF9_fa,GIF9_ge,0.035969067,34.29051016,Chloroflexi|GIF9_ge
1098,Otu00191,LC-13m-E1,0.000359691,13,95333.33333,Bacteria,Kiritimatiellaeota,Kiritimatiellae,Kiritimatiellales,Kiritimatiellaceae,MSBL3,0.035969067,34.29051016,Kiritimatiellaeota|MSBL3
1166,Otu00204,LC-13m-E1,0.000359691,13,95333.33333,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,0.035969067,34.29051016,Proteobacteria|Sphingomonas
1205,Otu00217,LC-13m-E1,0.000359691,13,95333.33333,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,alfVIII,unclassified,0.035969067,34.29051016,Proteobacteria|unclassified
1295,Otu00234,LC-13m-E1,0.000359691,13,95333.33333,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Ferruginibacter,0.035969067,34.29051016,Bacteroidetes|Ferruginibacter
1326,Otu00238,LC-13m-E1,0.000359691,13,95333.33333,Bacteria,Cloacimonetes,Cloacimonadia,Cloacimonadales,Cloacimonadales_unclassified,Cloacimonadales_unclassified,0.035969067,34.29051016,Cloacimonetes|Cloacimonadales_unclassified
1336,Otu00239,LC-13m-E1,0.000359691,13,95333.33333,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae_unclassified,0.035969067,34.29051016,Firmicutes|Ruminococcaceae_unclassified
1445,Otu00270,LC-13m-E1,0.000359691,13,95333.33333,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Myxococcales_unclassified,Myxococcales_unclassified,0.035969067,34.29051016,Proteobacteria|Myxococcales_unclassified
1456,Otu00272,LC-13m-E1,0.000359691,13,95333.33333,Bacteria,Lentisphaerae,Lentisphaeria,Victivallales,Victivallales_fa,Victivallales_ge,0.035969067,34.29051016,Lentisphaerae|Victivallales_ge
1525,Otu00292,LC-13m-E1,0.000359691,13,95333.33333,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,uncultured,0.035969067,34.29051016,Bacteroidetes|uncultured
1662,Otu00360,LC-13m-E1,0.000359691,13,95333.33333,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Enterobacteriaceae_unclassified,0.035969067,34.29051016,Proteobacteria|Enterobacteriaceae_unclassified
923,Otu00162,LC-13m-E1,0.000299742,13,95333.33333,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfuromonadales,Geobacteraceae,Geobacter,0.029974222,28.57542513,Proteobacteria|Geobacter
1136,Otu00197,LC-13m-E1,0.000299742,13,95333.33333,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Chitinophagaceae_unclassified,0.029974222,28.57542513,Bacteroidetes|Chitinophagaceae_unclassified
1706,Otu00381,LC-13m-E1,0.000299742,13,95333.33333,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,uncultured,0.029974222,28.57542513,Chloroflexi|uncultured
970,Otu00167,LC-13m-E1,0.000239794,13,95333.33333,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,ST-12K33,ST-12K33_ge,0.023979378,22.86034011,Bacteroidetes|ST-12K33_ge
1152,Otu00201,LC-13m-E1,0.000239794,13,95333.33333,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,betIII,betIII-A,0.023979378,22.86034011,Proteobacteria|betIII-A
1182,Otu00207,LC-13m-E1,0.000239794,13,95333.33333,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Pedobacter,0.023979378,22.86034011,Bacteroidetes|Pedobacter
1238,Otu00222,LC-13m-E1,0.000239794,13,95333.33333,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,37-13,37-13_ge,0.023979378,22.86034011,Bacteroidetes|37-13_ge
1591,Otu00325,LC-13m-E1,0.000239794,13,95333.33333,Bacteria,Proteobacteria,Gammaproteobacteria,Competibacterales,Competibacteraceae,Candidatus_Competibacter,0.023979378,22.86034011,Proteobacteria|Candidatus_Competibacter
501,Otu00092,LC-13m-E1,0.000179845,13,95333.33333,Bacteria,Kiritimatiellaeota,Kiritimatiellae,WCHB1-41,WCHB1-41_fa,WCHB1-41_ge,0.017984533,17.14525508,Kiritimatiellaeota|WCHB1-41_ge
979,Otu00172,LC-13m-E1,0.000179845,13,95333.33333,Bacteria,Actinobacteria,Actinobacteria,Actinobacteria_unclassified,Actinobacteria_unclassified,Actinobacteria_unclassified,0.017984533,17.14525508,Actinobacteria|Actinobacteria_unclassified
1079,Otu00187,LC-13m-E1,0.000179845,13,95333.33333,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,alfIV,alfIV-B,0.017984533,17.14525508,Proteobacteria|alfIV-B
1436,Otu00266,LC-13m-E1,0.000179845,13,95333.33333,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,gamV,gamV_unclassified,0.017984533,17.14525508,Proteobacteria|gamV_unclassified
1510,Otu00282,LC-13m-E1,0.000179845,13,95333.33333,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae,Coxiella,0.017984533,17.14525508,Proteobacteria|Coxiella
1516,Otu00286,LC-13m-E1,0.000179845,13,95333.33333,Bacteria,Cyanobacteria,Oxyphotobacteria,Pseudanabaenales,Pseudanabaenaceae,Pseudanabaena_PCC-7429,0.017984533,17.14525508,Cyanobacteria|Pseudanabaena_PCC-7429
465,Otu00085,LC-13m-E1,0.000119897,13,95333.33333,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,bacI,unclassified,0.011989689,11.43017005,Bacteroidetes|unclassified
483,Otu00087,LC-13m-E1,0.000119897,13,95333.33333,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Thiocystis,0.011989689,11.43017005,Proteobacteria|Thiocystis
1226,Otu00220,LC-13m-E1,0.000119897,13,95333.33333,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,0.011989689,11.43017005,Proteobacteria|Aeromonas
1428,Otu00262,LC-13m-E1,0.000119897,13,95333.33333,Bacteria,Omnitrophicaeota,Omnitrophicaeota_cl,Omnitrophicaeota_or,Omnitrophicaeota_fa,Omnitrophicaeota_ge,0.011989689,11.43017005,Omnitrophicaeota|Omnitrophicaeota_ge
1485,Otu00278,LC-13m-E1,0.000119897,13,95333.33333,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobacteraceae,Desulfobacula,0.011989689,11.43017005,Proteobacteria|Desulfobacula
1534,Otu00296,LC-13m-E1,0.000119897,13,95333.33333,Bacteria,Verrucomicrobia,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,Pedosphaeraceae_unclassified,0.011989689,11.43017005,Verrucomicrobia|Pedosphaeraceae_unclassified
1570,Otu00307,LC-13m-E1,0.000119897,13,95333.33333,Bacteria,Verrucomicrobia,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,ADurb.Bin063-1,0.011989689,11.43017005,Verrucomicrobia|ADurb.Bin063-1
1656,Otu00359,LC-13m-E1,0.000119897,13,95333.33333,Bacteria,Epsilonbacteraeota,Campylobacteria,Campylobacterales,Sulfurospirillaceae,Sulfurospirillum,0.011989689,11.43017005,Epsilonbacteraeota|Sulfurospirillum
1768,Otu00475,LC-13m-E1,0.000119897,13,95333.33333,Bacteria,Cyanobacteria,Melainabacteria,Gastranaerophilales,Gastranaerophilales_fa,Gastranaerophilales_ge,0.011989689,11.43017005,Cyanobacteria|Gastranaerophilales_ge
643,Otu00117,LC-13m-E1,5.99E-05,13,95333.33333,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Luna3,unclassified,0.005994844,5.715085027,Actinobacteria|unclassified
1105,Otu00192,LC-13m-E1,5.99E-05,13,95333.33333,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,alfII,alfII-A,0.005994844,5.715085027,Proteobacteria|alfII-A
1312,Otu00237,LC-13m-E1,5.99E-05,13,95333.33333,Bacteria,Epsilonbacteraeota,Campylobacteria,Campylobacterales,Arcobacteraceae,Arcobacter,0.005994844,5.715085027,Epsilonbacteraeota|Arcobacter
1344,Otu00240,LC-13m-E1,5.99E-05,13,95333.33333,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,betVII,betVII-A,0.005994844,5.715085027,Proteobacteria|betVII-A
1415,Otu00259,LC-13m-E1,5.99E-05,13,95333.33333,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Microscillaceae,uncultured,0.005994844,5.715085027,Bacteroidetes|uncultured
1613,Otu00333,LC-13m-E1,5.99E-05,13,95333.33333,Bacteria,Lentisphaerae,Oligosphaeria,Oligosphaerales,Lenti-02,Lenti-02_ge,0.005994844,5.715085027,Lentisphaerae|Lenti-02_ge
1636,Otu00338,LC-13m-E1,5.99E-05,13,95333.33333,Bacteria,Proteobacteria,Deltaproteobacteria,Oligoflexales,Oligoflexaceae,uncultured,0.005994844,5.715085027,Proteobacteria|uncultured
1691,Otu00377,LC-13m-E1,5.99E-05,13,95333.33333,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium,0.005994844,5.715085027,Proteobacteria|Sphingobium
